uid_adresse;cle_interop;commune_insee;commune_nom;commune_deleguee_insee;commune_deleguee_nom;voie_nom;lieudit_complement_nom;numero;suffixe;position;x;y;long;lat;cad_parcelles;source;date_der_maj;commune_nom_bre;commune_deleguee_nom_bre;voie_nom_bre;lieudit_complement_bre;certification_commune
@a:2f3e6197-dec5-4f22-bf35-c1c9d600f90d @v:a2361cf0-0762-4e7a-8f21-5212a39ab755 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0832_00021;35047;Bruz;;;Rue Max Jacob;;21;;parcelle;345741.03;6781262;-1.7561560793585742;48.03569228706561;350047000CM0228;Rennes Métropole;2016-12-30;Bruz;;Straed Max jacob;;1
@a:6b691be7-f98c-4d70-9f2b-492f1c922107 @v:a2361cf0-0762-4e7a-8f21-5212a39ab755 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0832_00022;35047;Bruz;;;Rue Max Jacob;;22;;parcelle;345739.56;6781274.5;-1.7561858943655313;48.03580276854266;350047000CM0245;Rennes Métropole;2016-12-30;Bruz;;Straed Max jacob;;1
@a:5e55676c-ece4-4b4d-99cb-2935bdb326f1 @v:a2361cf0-0762-4e7a-8f21-5212a39ab755 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0832_00023;35047;Bruz;;;Rue Max Jacob;;23;;parcelle;345736.94;6781262;-1.7562107536135383;48.0356869428298;350047000CM0227;Rennes Métropole;2016-12-30;Bruz;;Straed Max jacob;;1
@a:d7452fba-00a5-43c8-80f2-02d2fce4299c @v:a2361cf0-0762-4e7a-8f21-5212a39ab755 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0832_00024;35047;Bruz;;;Rue Max Jacob;;24;;parcelle;345735.9;6781274;-1.756234197842406;48.035796496913754;350047000CM0246;Rennes Métropole;2016-12-30;Bruz;;Straed Max jacob;;1
@a:d04be1de-a44c-4035-95dd-27b8a71317ec @v:a2361cf0-0762-4e7a-8f21-5212a39ab755 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0832_00025;35047;Bruz;;;Rue Max Jacob;;25;;parcelle;345718.8;6781260;-1.7564517861048543;48.035658481844536;350047000CM0226;Rennes Métropole;2016-12-30;Bruz;;Straed Max jacob;;1
@a:8688ed1f-79dd-4fe0-a184-5c74dad169fa @v:a2361cf0-0762-4e7a-8f21-5212a39ab755 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0832_00026;35047;Bruz;;;Rue Max Jacob;;26;;parcelle;345717.75;6781272;-1.7564761068928876;48.035769392753714;350047000CM0247;Rennes Métropole;2016-12-30;Bruz;;Straed Max jacob;;1
@a:f0d00c6f-2039-4a7e-a903-2596ffc6d1ac @v:a2361cf0-0762-4e7a-8f21-5212a39ab755 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0832_00027;35047;Bruz;;;Rue Max Jacob;;27;;parcelle;345715.56;6781259.5;-1.7564951518681018;48.03565514513586;350047000CM0225;Rennes Métropole;2016-12-30;Bruz;;Straed Max jacob;;1
@a:1417c4f9-0b2b-4611-8a5e-f574d388096d @v:a2361cf0-0762-4e7a-8f21-5212a39ab755 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0832_00028;35047;Bruz;;;Rue Max Jacob;;28;;parcelle;345714.1;6781271.5;-1.7565244103033826;48.035763121002844;350047000CM0248;Rennes Métropole;2016-12-30;Bruz;;Straed Max jacob;;1
@a:238655a2-8e0e-4dfe-8689-2d6d8ce45c45 @v:a2361cf0-0762-4e7a-8f21-5212a39ab755 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0832_00029;35047;Bruz;;;Rue Max Jacob;;29;;parcelle;345674.2;6781254.5;-1.7570449248385343;48.03558463916248;350047000CM0224;Rennes Métropole;2025-01-17;Bruz;;Straed Max jacob;;1
@a:3e49a882-c6a6-47ec-b35a-a631f03ff3c9 @v:a2361cf0-0762-4e7a-8f21-5212a39ab755 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0832_00031;35047;Bruz;;;Rue Max Jacob;;31;;bâtiment;345670.25;6781254;-1.7570973086943176;48.035579389399665;350047000CM0223;Rennes Métropole;2025-01-17;Bruz;;Straed Max jacob;;1
@a:23c9d227-faa6-40e4-9663-9a0f73221ecf @v:a2361cf0-0762-4e7a-8f21-5212a39ab755 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0832_00033;35047;Bruz;;;Rue Max Jacob;;33;;parcelle;345662.22;6781253;-1.7572042266591168;48.03556726154629;350047000CM0222;Rennes Métropole;2025-01-17;Bruz;;Straed Max jacob;;1
@a:292a108f-6d96-4b7f-87da-35c110eeb201 @v:37b90066-b90b-4b87-8393-0e860cdeb34b @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0833_00002;35047;Bruz;;;Rue Victor Ségalen;;2;;parcelle;345840.1;6781246.5;-1.7548168920398513;48.03560545065089;350047000CM0236;Rennes Métropole;2020-02-21;Bruz;;Straed Victor Segalenn;;1
@a:860b3b79-27d9-471e-8522-de61443235a9 @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00001;35047;Bruz;;;Rue Noël du Fail;;1;;parcelle;345867.3;6781347;-1.7545332134315708;48.03652287740424;350047000CM0375;Rennes Métropole;2015-11-24;Bruz;;Straed Noël du Fail;;1
@a:133a63bd-2690-414c-988b-0f2d43d3f918 @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00003;35047;Bruz;;;Rue Noël du Fail;;3;;parcelle;345857;6781348.5;-1.754672758037685;48.036531041801794;350047000CM0374;Rennes Métropole;2015-11-24;Bruz;;Straed Noël du Fail;;1
@a:016dc1d4-4d7c-48e2-95fe-c6d53fd2acba @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00005;35047;Bruz;;;Rue Noël du Fail;;5;;parcelle;345844.44;6781355;-1.75484609497484;48.036579639378914;350047000CM0373;Rennes Métropole;2020-02-21;Bruz;;Straed Noël du Fail;;1
@a:1f218808-7157-4185-a7ff-4b4af22ce075 @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00007;35047;Bruz;;;Rue Noël du Fail;;7;;parcelle;345831.34;6781360;-1.7550256365068542;48.03662023260595;350047000CM0372;Rennes Métropole;2020-02-21;Bruz;;Straed Noël du Fail;;1
@a:8d829346-dfc9-4823-b552-3638c7fd0ed6 @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00009;35047;Bruz;;;Rue Noël du Fail;;9;;parcelle;345814.3;6781362;-1.755255478889501;48.03662930542837;350047000CM0356|350047000CM0371;Rennes Métropole;2020-02-21;Bruz;;Straed Noël du Fail;;1
@a:7d21c04b-2f61-45e7-8ff8-6fafcc9f0924 @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00011;35047;Bruz;;;Rue Noël du Fail;;11;;parcelle;345803.97;6781363;-1.755394454056534;48.036631295388595;350047000CM0355|350047000CM0370;Rennes Métropole;2020-02-21;Bruz;;Straed Noël du Fail;;1
@a:db1b3791-8187-4c3e-8d3c-c77bbe1d131e @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00013;35047;Bruz;;;Rue Noël du Fail;;13;;parcelle;345792.97;6781364.5;-1.7555430742565659;48.03663753467122;350047000CM0354;Rennes Métropole;2020-02-21;Bruz;;Straed Noël du Fail;;1
@a:6587c045-885f-4daa-85aa-9dec7cd9860e @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00015;35047;Bruz;;;Rue Noël du Fail;;15;;parcelle;345778.7;6781365.5;-1.755735192424908;48.03663887202212;350047000CM0353;Rennes Métropole;2023-11-17;Bruz;;Straed Noël du Fail;;1
@a:94f8041d-cb54-41a7-b7e9-adbfe60b9fca @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00017;35047;Bruz;;;Rue Noël du Fail;;17;;parcelle;345760.1;6781367;-1.7559854913729644;48.03664399698626;350047000CM0352;Rennes Métropole;2023-11-17;Bruz;;Straed Noël du Fail;;1
@a:d0af13d2-9ba6-4287-9aca-c2adf3f6856b @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00019;35047;Bruz;;;Rue Noël du Fail;;19;;parcelle;345746.84;6781367.5;-1.756163357410936;48.03664127681957;350047000CM0351;Rennes Métropole;2023-11-17;Bruz;;Straed Noël du Fail;;1
@a:7785cddb-d8ca-4d32-a6b9-c8fc5eb3b744 @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00021;35047;Bruz;;;Rue Noël du Fail;;21;;parcelle;345735.47;6781369;-1.756316584987707;48.03664732423861;350047000CM0350;Rennes Métropole;2023-11-17;Bruz;;Straed Noël du Fail;;1
@a:5f31946a-5ccb-4fa2-965e-7b8d2fdf6d83 @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00023;35047;Bruz;;;Rue Noël du Fail;;23;;parcelle;345722.9;6781370;-1.75648580246603;48.03665115903405;350047000CM0349;Rennes Métropole;2023-11-17;Bruz;;Straed Noël du Fail;;1
@a:8f283e96-e9d1-41a2-82d3-f79ed18113a7 @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00025;35047;Bruz;;;Rue Noël du Fail;;25;;parcelle;345712.25;6781370.5;-1.7566291033874828;48.036649870157916;350047000CM0348;Rennes Métropole;2023-11-17;Bruz;;Straed Noël du Fail;;1
@a:9057f659-b621-40f0-a016-72ea6de3f162 @v:356b09ad-62dc-4106-af51-aef201fddf06 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0834_00027;35047;Bruz;;;Rue Noël du Fail;;27;;parcelle;345700.56;6781371.5;-1.7567866551788618;48.03665263786129;350047000CM0347;Rennes Métropole;2023-11-17;Bruz;;Straed Noël du Fail;;1
@a:f09a9f84-6f45-4997-97ad-d843983770c4 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00001;35047;Bruz;;;Rue Henri Queffélec;;1;;bâtiment;345843.8;6781489.5;-1.7549630518055717;48.03779081591366;350047000CM0309;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:08381280-94fa-4a3d-b36f-c74ff2db5870 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00002;35047;Bruz;;;Rue Henri Queffélec;;2;;bâtiment;345870.78;6781523.5;-1.7546296788526223;48.03811144861862;350047000CM0320;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:af82eefd-2713-43c8-966b-c3705c3fc434 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00003;35047;Bruz;;;Rue Henri Queffélec;;3;;bâtiment;345829.88;6781491.5;-1.755151521737998;48.03779976697369;350047000CM0310;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:0c890fcb-a9a3-4b34-af0f-62e3050ebb35 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00004;35047;Bruz;;;Rue Henri Queffélec;;4;;bâtiment;345831.3;6781527;-1.7551606815981347;48.038118791434165;350047000CM0320;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:a877732c-5310-479e-9d32-23c92026ec61 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00005;35047;Bruz;;;Rue Henri Queffélec;;5;;bâtiment;345821.88;6781492;-1.7552590032117517;48.03779866672057;350047000CM0311;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:f3412532-ff17-4ed7-8812-4f00a5ebc677 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00006;35047;Bruz;;;Rue Henri Queffélec;;6;;bâtiment;345832.22;6781548;-1.7551654639074643;48.03830926170315;350047000CM0320;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:67172e3d-2dd2-46fa-a979-897890253797 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00007;35047;Bruz;;;Rue Henri Queffélec;;7;;bâtiment;345811.06;6781493;-1.7554046409631672;48.03780436480206;350047000CM0312;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:9dc19d82-5d96-4bd5-ab3c-33da6a484928 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00008;35047;Bruz;;;Rue Henri Queffélec;;8;;bâtiment;345804.06;6781528;-1.755526607516135;48.038114635636354;350047000CM0320;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:7bb7074f-6f50-41f3-ba78-ebbb00e6d6f2 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00009;35047;Bruz;;;Rue Henri Queffélec;;9;;parcelle;345792.44;6781495.5;-1.7556560378513684;48.03781741224778;350047000CM0313;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:7b534334-51a6-4e43-8ce3-795b777a5a56 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00010;35047;Bruz;;;Rue Henri Queffélec;;10;;bâtiment;345801.2;6781549;-1.7555820009422336;48.0383005648284;350047000CM0320;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:cf37a44e-070d-40aa-a7e2-24491d60559d @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00011;35047;Bruz;;;Rue Henri Queffélec;;11;;parcelle;345783.53;6781496;-1.7557759827857373;48.03781579525849;350047000CM0314;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:8da3d7f2-40b3-4beb-b3c6-9285be63a01c @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00012;35047;Bruz;;;Rue Henri Queffélec;;12;;bâtiment;345756.06;6781529.5;-1.7561704178718873;48.038100189432484;350047000CM0391;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:b818e293-9ab6-4eac-b00c-20c35c321f93 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00013;35047;Bruz;;;Rue Henri Queffélec;;13;;parcelle;345773.47;6781497;-1.755911495845935;48.0378202359635;350047000CM0315;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:c519a597-74f0-4a1f-a047-954133b42490 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00014;35047;Bruz;;;Rue Henri Queffélec;;14;;bâtiment;345764.72;6781550.5;-1.7560718315042743;48.03829616381527;350047000CM0391;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:7ee5158a-f485-4185-b07c-3dc4da9b35b0 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00015;35047;Bruz;;;Rue Henri Queffélec;;15;;bâtiment;345762.66;6781498;-1.7560568262411396;48.03782259460265;350047000CM0316;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:90d685bf-2dae-44a9-a643-a142f9691b11 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00017;35047;Bruz;;;Rue Henri Queffélec;;17;;parcelle;345753.38;6781499;-1.7561822172163186;48.03782577816803;350047000CM0317;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:d7994b2a-90b6-413f-aaf2-d126ed982898 @v:abd57f7b-761d-42b9-8c48-abc55ec26304 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0835_00019;35047;Bruz;;;Rue Henri Queffélec;;19;;bâtiment;345744.62;6781499.5;-1.7562998235286968;48.03782593363942;350047000CM0318;Rennes Métropole;2025-01-17;Bruz;;Straed Henri Kefeleg;;1
@a:f8befd57-9f30-4a52-bea0-e17f7859782b @v:bc8298e1-d34c-4b27-b1dc-d5d66d862151 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0836_00001;35047;Bruz;;;Rue d'Iroise;;1;;bâtiment;345870.84;6780590;-1.753874816862756;48.02972627038329;350047000CI0021;Rennes Métropole;2024-03-27;Bruz;;Straed Hirwazh;;1
@a:075059ad-23ab-4d58-8241-f3f7ee6e0e72 @v:bc8298e1-d34c-4b27-b1dc-d5d66d862151 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0836_00002;35047;Bruz;;;Rue d'Iroise;;2;;bâtiment;345890.84;6780570;-1.7535908076280433;48.02955523224266;350047000CI0041;Rennes Métropole;2024-03-27;Bruz;;Straed Hirwazh;;1
@a:9de942aa-e5aa-4cd7-af2d-cf6556585f18 @v:bc8298e1-d34c-4b27-b1dc-d5d66d862151 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0836_00003;35047;Bruz;;;Rue d'Iroise;;3;;bâtiment;345930.7;6780615;-1.7530934956951298;48.02998141053869;350047000CI0021;Rennes Métropole;2024-03-27;Bruz;;Straed Hirwazh;;1
@a:641fdb5c-e985-45ed-83e4-c779e5d15238 @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00001;35047;Bruz;;;Chemin de la Massue;;1;;parcelle;347450.25;6780990;-1.7330450985745183;48.03417007207882;350047000BO0121;Rennes Métropole;2020-01-21;Bruz;;;;1
@a:c25640b1-5d92-4db6-b921-97bd03aca31e @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00002;35047;Bruz;;;Chemin de la Massue;;2;;parcelle;347756.3;6781211.5;-1.7291236486624169;48.03632457852304;350047000BO0103;Rennes Métropole;2018-12-14;Bruz;;;;1
@a:c2f349f5-db68-4dc6-b315-0f13251f6849 @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00005_a;35047;Bruz;;;Chemin de la Massue;;5;A;parcelle;347351.8;6781160;-1.7345001163887386;48.035642801877785;350047000BO0116|350047000BO0114|350047000BO0120;Rennes Métropole;2024-01-11;Bruz;;;;1
@a:c9af088d-0e24-46e8-b37f-3a6cac3e2898 @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00005_b;35047;Bruz;;;Chemin de la Massue;;5;B;parcelle;347315.84;6781279.5;-1.735077907936263;48.03669735594583;350047000BO0116|350047000BO0114|350047000BO0120;Rennes Métropole;2024-01-11;Bruz;;;;1
@a:1db67971-259b-4657-95ce-c8627d609e53 @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00005_c;35047;Bruz;;;Chemin de la Massue;;5;C;parcelle;347393.62;6781213.5;-1.7339830450364262;48.03614812201128;350047000BO0115|350047000BO0114|350047000BO0120;Rennes Métropole;2024-01-11;Bruz;;;;1
@a:6158a32b-d8e2-4713-b64f-ac83f85ccdd6 @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00005_d;35047;Bruz;;;Chemin de la Massue;;5;D;parcelle;347570.34;6781136;-1.731554167295603;48.03554772485247;350047000BO0110|350047000BO0114|350047000BO0120;Rennes Métropole;2024-01-11;Bruz;;;;1
@a:945e9b70-3eb9-4b30-8696-7560325855fe @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00006;35047;Bruz;;;Chemin de la Massue;;6;;parcelle;347791.84;6781241.5;-1.7286720158522748;48.03661466245757;350047000BO0102;Rennes Métropole;2023-01-05;Bruz;;;;1
@a:9b215e67-18a4-45f2-8140-0b62dd66e7b4 @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00008;35047;Bruz;;;Chemin de la Massue;;8;;parcelle;347839.03;6781268.5;-1.7280616676451632;48.036882831930306;350047000BO0101;Rennes Métropole;2023-01-05;Bruz;;;;1
@a:307d06ef-53d1-4c66-9605-abef30a50fef @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00010;35047;Bruz;;;Chemin de la Massue;;10;;bâtiment;347871.5;6781294.5;-1.7276472568488133;48.03713063800813;350047000BO0100;Rennes Métropole;2023-01-05;Bruz;;;;1
@a:1e826e38-36ab-4afb-925d-6aff57243909 @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00011;35047;Bruz;;;Chemin de la Massue;;11;;parcelle;347731.12;6781208.5;-1.7294586612280378;48.03628327354517;350047000BO0106;Rennes Métropole;2019-01-11;Bruz;;;;1
@a:28ae6147-fc4f-482e-a1e3-5a40eb633a03 @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00012;35047;Bruz;;;Chemin de la Massue;;12;;bâtiment;347881.5;6781301.5;-1.72751934688097;48.037203328769614;350047000BO0098|350047000BO0099;Rennes Métropole;2023-01-05;Bruz;;;;1
@a:7dbb6bb3-7398-4ce4-aaa7-d32cf812bd73 @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00014;35047;Bruz;;;Chemin de la Massue;;14;;bâtiment;347894.7;6781306;-1.727346425747171;48.03724852311742;350047000BO0097;Rennes Métropole;2023-01-05;Bruz;;;;1
@a:9dfdccbf-dc4f-4bca-a13b-e16d6b4d2db1 @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00015;35047;Bruz;;;Chemin de la Massue;;15;;parcelle;347820.34;6781281;-1.7283220450633936;48.03698343491517;350047000BO0039;Rennes Métropole;2023-01-05;Bruz;;;;1
@a:18615c3d-80bd-4dc4-8c30-0557b2c5418a @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00016;35047;Bruz;;;Chemin de la Massue;;16;;bâtiment;347902.06;6781297.5;-1.727240627854447;48.037175936862205;350047000BO0096|350047000BO0094;Rennes Métropole;2023-01-05;Bruz;;;;1
@a:f664932b-0a71-409d-8f3a-637a584cb668 @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00018;35047;Bruz;;;Chemin de la Massue;;18;;parcelle;347927.16;6781295.5;-1.7269030250083302;48.03717064101236;350047000BO0053;Rennes Métropole;2023-01-05;Bruz;;;;1
@a:5d12546d-3eee-40bd-b61c-64ae81564a9c @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00019;35047;Bruz;;;Chemin de la Massue;;19;;bâtiment;347861.9;6781310;-1.7277884840692381;48.037267887624196;350047000BO0041|350047000BO0042;Rennes Métropole;2023-01-05;Bruz;;;;1
@a:00641ad3-3624-4fd1-9673-e26f6cddf488 @v:587b45fe-1e03-4a79-a943-d89ab0416e09 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0837_00023;35047;Bruz;;;Chemin de la Massue;;23;;parcelle;347905.12;6781363;-1.7272522731248772;48.0377673582309;350047000BO0228;Rennes Métropole;2018-12-14;Bruz;;;;1
@a:201904d6-ce88-4ef5-9ea6-941ece2ce2ac @v:62127d05-3e32-4aa9-970a-1f7473b619ec @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0838_00001;35047;Bruz;;;Rue des Champs Géons;;1;;parcelle;347027.6;6781768.5;-1.7393323687167537;48.040936667074206;350047000BO0168;Rennes Métropole;2023-11-15;Bruz;;Straed Les Champs Géons;;1
@a:c6e6d572-30e7-4fb5-aa6f-37043b576208 @v:62127d05-3e32-4aa9-970a-1f7473b619ec @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0838_00002;35047;Bruz;;;Rue des Champs Géons;;2;;parcelle;347012.72;6781752.5;-1.739518470578234;48.040783319104406;350047000BO0167;Rennes Métropole;2024-05-03;Bruz;;Straed Les Champs Géons;;1
@a:d99ca521-5fde-4091-9fd5-428501ab1fbb @v:62127d05-3e32-4aa9-970a-1f7473b619ec @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0838_00003;35047;Bruz;;;Rue des Champs Géons;;3;;parcelle;347129.84;6781705.5;-1.7379119114301045;48.04042547814011;350047000BO0183;Rennes Métropole;2024-05-03;Bruz;;Straed Les Champs Géons;;1
@a:70980399-973d-44b1-9956-e6c2f8abf214 @v:62127d05-3e32-4aa9-970a-1f7473b619ec @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0838_00004;35047;Bruz;;;Rue des Champs Géons;;4;;parcelle;347020.78;6781728.5;-1.7393913895876167;48.04057441552335;350047000BO0164;Rennes Métropole;2023-11-15;Bruz;;Straed Les Champs Géons;;1
@a:0521f8e0-817e-42f2-ba85-4f5b5b2d4dd4 @v:62127d05-3e32-4aa9-970a-1f7473b619ec @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0838_00006;35047;Bruz;;;Rue des Champs Géons;;6;;parcelle;347066.97;6781697;-1.7387472745274655;48.04031370218522;350047000BO0163;Rennes Métropole;2024-05-03;Bruz;;Straed Les Champs Géons;;1
@a:f7a8e2ca-1bcd-43f6-973a-0efecf347ecc @v:0ed8bca3-1403-415e-9fde-92a84ab09d35 @c:6359dd2e-be1c-49b5-afd6-b90f2cd48242;35047_0839_00001;35047;Bruz;;;Impasse Irène Joliot-Curie;;1;;parcelle;346771.53;6781541.5;-1.7425793848949134;48.03875899353614;350047000AW0495;Rennes Métropole;2020-02-21;Bruz;;Hent-dall Irène Joliot-Curie;;1
